id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,CMA-1,CMA-2,CMA-3,CMA-4,CMA-5,TMA-1,TMA-2,TMA-3,TMA-4,TMA-5,TMA-6
544627,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,40.0,100.0,80.0,40.0,0.0,67.0,63.0,60.0,0.0,0.0,0.0
544632,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,100.0,40.0,60.0,40.0,60.0,66.0,73.0,70.0,70.0,74.0,70.0
544639,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,40.0,60.0,40.0,46.0,46.0,60.0
544642,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,76.0,61.0,62.0,79.0,46.0,77.0
544686,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544741,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,100.0,80.0,80.0,80.0,80.0,57.0,67.0,71.0,75.0,63.0,73.0
544796,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544848,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,100.0,100.0,100.0,80.0,100.0,89.0,76.0,88.0,90.0,92.0,0.0
544859,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,100.0,80.0,100.0,40.0,60.0,50.0,76.0,66.0,68.0,58.0,56.0
544881,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,100.0,60.0,80.0,20.0,60.0,80.0,78.0,74.0,79.0,78.0,0.0
544890,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,80.0,69.0,58.0,50.0,62.0,45.0,55.0
544978,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,100.0,100.0,0.0,0.0,0.0,72.0,59.0,50.0,0.0,0.0,0.0
544989,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,100.0,100.0,100.0,100.0,80.0,70.0,0.0,62.0,10.0,70.0,0.0
545001,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545041,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,100.0,80.0,80.0,0.0,0.0,53.0,70.0,0.0,0.0,0.0,0.0
545072,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545191,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,80.0,73.0,69.0,73.0,63.0,65.0,68.0
545219,F,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545223,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,60.0,100.0,100.0,100.0,60.0,60.0,58.0,59.0,56.0,59.0,0.0
545240,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545337,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545340,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,100.0,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,0.0,0.0
545376,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
545381,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545392,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,80.0,71.0,73.0,82.0,77.0,74.0,82.0
545480,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,80.0,100.0,60.0,0.0,0.0,65.0,65.0,30.0,0.0,0.0,0.0
545514,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545521,M,South Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545658,F,Wales,HE Qualification,30-40%,35-55,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,87.0,80.0,78.0,75.0,90.0,85.0
545697,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Pass,100.0,60.0,60.0,60.0,20.0,57.0,54.0,63.0,50.0,56.0,0.0
545702,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,100.0,80.0,80.0,80.0,60.0,61.0,34.0,54.0,61.0,51.0,61.0
545725,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Withdrawn,100.0,100.0,80.0,100.0,0.0,77.0,78.0,75.0,0.0,74.0,0.0
545780,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545799,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545803,F,Ireland,HE Qualification,0-10%,0-35,0,120,N,Fail,0.0,100.0,80.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0
545896,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545927,M,South East Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546015,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546019,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0
546052,F,South Region,Lower Than A Level,90-100%,35-55,0,120,N,Distinction,100.0,100.0,100.0,100.0,100.0,78.0,76.0,92.0,79.0,86.0,86.0
546136,F,London Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,52.0,46.0,0.0,0.0,0.0,0.0
546157,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,80.0,40.0,40.0,49.0,69.0,62.0,45.0
546202,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,80.0,100.0,0.0,0.0,0.0,75.0,80.0,0.0,0.0,0.0,0.0
546322,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,80.0,40.0,60.0,60.0,60.0,30.0,77.0,78.0,70.0,79.0,80.0
546333,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546407,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,100.0,100.0,100.0,80.0,100.0,74.0,87.0,86.0,82.0,86.0,0.0
546428,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,100.0,80.0,100.0,100.0,80.0,73.0,90.0,77.0,70.0,79.0,79.0
546455,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546500,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,100.0,80.0,80.0,100.0,0.0,59.0,68.0,78.0,86.0,0.0,0.0
546533,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,100.0,80.0,80.0,80.0,80.0,67.0,63.0,47.0,67.0,60.0,80.0
546609,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,71.0,76.0,93.0,85.0,83.0,85.0
546632,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,80.0,100.0,40.0,40.0,60.0,87.0,82.0,84.0,83.0,87.0,80.0
546681,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546685,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,90.0,90.0,83.0,85.0,100.0,0.0
546749,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,84.0,73.0,82.0,0.0,88.0,84.0
546786,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546811,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,0.0,60.0,0.0,0.0,40.0,54.0,56.0,52.0,38.0,62.0,57.0
546837,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,100.0,100.0,60.0,100.0,65.0,85.0,80.0,80.0,70.0,80.0
546843,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,100.0,60.0,100.0,40.0,0.0,70.0,68.0,61.0,57.0,63.0,0.0
546892,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546909,F,London Region,Lower Than A Level,10-20,35-55,0,60,Y,Fail,100.0,60.0,80.0,0.0,0.0,60.0,65.0,60.0,0.0,0.0,0.0
546921,M,Wales,HE Qualification,60-70%,0-35,0,180,N,Pass,100.0,80.0,100.0,100.0,80.0,83.0,0.0,95.0,66.0,87.0,0.0
546941,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546947,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,74.0,65.0,0.0,0.0,0.0,0.0
546958,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,100.0,60.0,100.0,0.0,0.0,86.0,90.0,85.0,80.0,0.0,0.0
547052,F,London Region,A Level or Equivalent,0-10%,0-35,0,150,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547165,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,60.0,80.0,0.0,0.0,0.0,85.0,72.0,0.0,0.0,0.0,0.0
547192,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,65.0,61.0,62.0,66.0,77.0,0.0
547259,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,100.0,100.0,0.0,80.0,80.0,71.0,80.0,83.0,90.0,100.0,83.0
547267,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547303,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547372,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,80.0,0.0,0.0,0.0,0.0,44.0,40.0,0.0,0.0,0.0,0.0
547390,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,100.0,40.0,100.0,60.0,0.0,56.0,65.0,57.0,65.0,71.0,0.0
547403,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,80.0,80.0,80.0,100.0,100.0,51.0,71.0,71.0,60.0,67.0,66.0
547409,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,61.0,65.0,0.0,0.0,0.0,0.0
547427,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,80.0,70.0,71.0,79.0,78.0,70.0,72.0
547466,F,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,100.0,80.0,60.0,80.0,100.0,68.0,59.0,46.0,63.0,48.0,56.0
547472,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547620,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,100.0,60.0,0.0,0.0,0.0,70.0,64.0,47.0,0.0,0.0,0.0
547663,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547689,F,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Pass,100.0,100.0,100.0,100.0,100.0,88.0,94.0,87.0,90.0,88.0,82.0
547690,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,80.0,100.0,80.0,100.0,100.0,92.0,90.0,93.0,90.0,87.0,95.0
547697,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,100.0,80.0,100.0,100.0,100.0,91.0,88.0,89.0,84.0,90.0,84.0
547755,F,Wales,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
547757,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,100.0,100.0,80.0,100.0,100.0,71.0,60.0,94.0,90.0,79.0,86.0
547841,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,80.0,100.0,100.0,100.0,0.0,89.0,93.0,93.0,92.0,85.0,0.0
547855,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547873,F,Wales,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,100.0,100.0,40.0,60.0,40.0,63.0,53.0,54.0,67.0,60.0,67.0
547892,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,100.0,0.0,80.0,80.0,80.0,80.0,73.0,79.0,81.0,72.0,77.0
547902,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,80.0,100.0,100.0,80.0,100.0,85.0,75.0,78.0,72.0,81.0,0.0
547903,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,80.0,100.0,80.0,80.0,100.0,90.0,87.0,83.0,71.0,82.0,0.0
548090,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,100.0,100.0,100.0,80.0,100.0,87.0,90.0,85.0,85.0,95.0,0.0
548097,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,Y,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548106,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548124,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,83.0,85.0,67.0,65.0,85.0,77.0
548241,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass,100.0,100.0,100.0,100.0,100.0,70.0,83.0,79.0,77.0,73.0,0.0
548255,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,80.0,73.0,85.0,86.0,85.0,90.0
548275,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,80.0,60.0,60.0,80.0,40.0,79.0,71.0,79.0,81.0,82.0,80.0
548307,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,80.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
548321,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548334,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,80.0,100.0,80.0,80.0,0.0,73.0,66.0,72.0,0.0,69.0,39.0
548344,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
548355,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548403,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
548439,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,78.0,76.0,83.0,78.0,81.0,78.0
548488,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn,100.0,100.0,100.0,80.0,0.0,74.0,75.0,77.0,76.0,0.0,0.0
548504,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,80.0,100.0,80.0,80.0,60.0,89.0,85.0,90.0,89.0,83.0,77.0
548520,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548585,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,100.0,100.0,0.0,0.0,0.0,61.0,65.0,70.0,0.0,0.0,0.0
548617,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,100.0,0.0,80.0,100.0,60.0,74.0,65.0,72.0,87.0,89.0,91.0
548642,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,100.0,100.0,0.0,0.0,0.0,60.0,72.0,73.0,0.0,0.0,0.0
548714,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,100.0,100.0,100.0,100.0,0.0,87.0,87.0,0.0,90.0,25.0,0.0
548744,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,69.0,59.0,73.0,40.0,68.0,61.0
548791,F,Scotland,HE Qualification,60-70%,35-55,0,60,Y,Pass,100.0,80.0,80.0,40.0,60.0,83.0,75.0,71.0,0.0,74.0,61.0
548800,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548813,F,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548831,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548834,F,South West Region,HE Qualification,60-70%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,79.0,80.0,87.0,69.0,88.0,89.0
548838,F,South West Region,HE Qualification,50-60%,35-55,0,60,N,Pass,100.0,100.0,100.0,80.0,100.0,60.0,61.0,32.0,59.0,88.0,91.0
548839,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,61.0,66.0,83.0,77.0,74.0,86.0
548843,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,100.0,100.0,80.0,0.0,100.0,84.0,69.0,81.0,75.0,82.0,75.0
548871,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,80.0,60.0,80.0,60.0,100.0,50.0,51.0,50.0,56.0,55.0,0.0
548881,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548884,F,Wales,Lower Than A Level,0-10%,0-35,0,120,N,Pass,80.0,100.0,60.0,60.0,60.0,73.0,57.0,57.0,64.0,55.0,60.0
548885,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,Y,Distinction,100.0,100.0,100.0,100.0,100.0,90.0,91.0,85.0,91.0,93.0,93.0
548900,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548921,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,100.0,80.0,80.0,80.0,100.0,63.0,68.0,62.0,66.0,66.0,0.0
548924,F,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Fail,100.0,100.0,0.0,0.0,0.0,51.0,40.0,0.0,0.0,0.0,0.0
548935,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,100.0,80.0,100.0,80.0,100.0,75.0,73.0,78.0,80.0,72.0,0.0
548954,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,80.0,80.0,100.0,100.0,60.0,77.0,65.0,86.0,75.0,56.0,85.0
548981,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,80.0,100.0,0.0,0.0,0.0,63.0,60.0,60.0,0.0,0.0,0.0
548990,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549009,F,London Region,No Formal quals,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,24.0,44.0,12.0,21.0,0.0,0.0
549047,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,100.0,60.0,100.0,60.0,40.0,77.0,73.0,61.0,75.0,75.0,70.0
549078,F,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail,100.0,40.0,0.0,60.0,40.0,52.0,0.0,37.0,37.0,39.0,51.0
549106,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549143,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549158,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,100.0,60.0,100.0,100.0,69.0,51.0,69.0,47.0,62.0,54.0
549196,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,100.0,100.0,100.0,80.0,60.0,87.0,95.0,95.0,95.0,0.0,97.0
549203,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549204,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,40.0,36.0,0.0,37.0,0.0,0.0
549261,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,100.0,80.0,100.0,80.0,100.0,57.0,60.0,61.0,68.0,67.0,76.0
549278,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549352,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549391,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,65.0,86.0,69.0,69.0,81.0,77.0
549406,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549512,F,North Western Region,Lower Than A Level,60-70%,35-55,0,150,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
549563,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549568,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,80.0,40.0,80.0,100.0,65.0,60.0,60.0,65.0,50.0,75.0
549590,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
549622,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549651,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,80.0,100.0,60.0,80.0,60.0,68.0,66.0,76.0,70.0,66.0,60.0
549713,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549732,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,100.0,80.0,100.0,100.0,100.0,79.0,83.0,83.0,82.0,80.0,85.0
549754,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,100.0,100.0,100.0,80.0,100.0,87.0,85.0,81.0,87.0,85.0,87.0
549862,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,100.0,60.0,100.0,100.0,60.0,78.0,77.0,78.0,64.0,85.0,85.0
549873,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,80.0,60.0,40.0,100.0,0.0,65.0,60.0,40.0,60.0,53.0,0.0
549907,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,0.0,80.0,0.0,100.0,0.0,62.0,58.0,56.0,59.0,0.0,0.0
550018,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550051,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0
550077,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,100.0,100.0,60.0,80.0,100.0,81.0,69.0,71.0,76.0,69.0,75.0
550098,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,80.0,80.0,80.0,100.0,80.0,40.0,40.0,45.0,45.0,35.0,0.0
550106,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,100.0,80.0,0.0,0.0,0.0,60.0,73.0,0.0,0.0,0.0,0.0
550163,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,100.0,0.0,0.0,0.0,0.0,52.0,64.0,55.0,0.0,0.0,0.0
550208,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
